time,id,x,y,angle,type,speed,pos,lane,slope
33.4,E_CAV1.0,561.97,35.6,90.0,E_CAV,14.84,561.97,E4_0,0.0
33.4,E_CAV2.0,578.83,42.0,90.0,E_CAV,14.83,578.83,E4_2,0.0
33.4,E_CAV3.0,595.35,35.6,90.0,E_CAV,14.58,595.35,E4_0,0.0
33.4,E_CAV4.0,566.82,38.8,90.0,E_CAV,13.29,566.82,E4_1,0.0
33.45,A_CAV0,472.64,35.6,90.0,A_CAV,13.83,472.64,E4_0,0.0
33.45,A_CAV1,496.59,35.6,90.0,A_CAV,13.89,496.59,E4_0,0.0
33.45,A_CAV10,502.79,42.0,90.0,A_CAV,12.65,502.79,E4_2,0.0
33.45,A_CAV11,481.78,45.2,90.0,A_CAV,13.84,481.78,E4_3,0.0
33.45,A_CAV2,449.13,35.6,90.0,A_CAV,13.85,449.13,E4_0,0.0
33.45,A_CAV3,425.67,35.6,90.0,A_CAV,13.83,425.67,E4_0,0.0
33.45,A_CAV4,482.51,38.8,90.0,A_CAV,13.88,482.51,E4_1,0.0
33.45,A_CAV5,409.42,35.6,90.0,A_CAV,11.95,409.42,E4_0,0.0
33.45,A_CAV6,434.26,38.8,90.0,A_CAV,13.84,434.26,E4_1,0.0
33.45,A_CAV7,405.11,42.0,90.0,A_CAV,13.49,405.11,E4_2,0.0
33.45,A_CAV8,517.65,38.8,90.0,A_CAV,13.85,517.65,E4_1,0.0
33.45,A_CAV9,505.21,48.4,90.0,A_CAV,13.86,505.21,E4_4,0.0
33.45,E_CAV0.0,538.18,35.6,90.0,E_CAV,14.86,538.18,E4_0,0.0
33.45,E_CAV1.0,562.72,35.6,90.0,E_CAV,14.85,562.72,E4_0,0.0
33.45,E_CAV2.0,579.57,42.0,90.0,E_CAV,14.85,579.57,E4_2,0.0
33.45,E_CAV3.0,596.08,35.6,90.0,E_CAV,14.63,596.08,E4_0,0.0
33.45,E_CAV4.0,567.48,38.8,90.0,E_CAV,13.27,567.48,E4_1,0.0
33.5,A_CAV0,473.33,35.6,90.0,A_CAV,13.84,473.33,E4_0,0.0
33.5,A_CAV1,497.28,35.6,90.0,A_CAV,13.86,497.28,E4_0,0.0
33.5,A_CAV10,503.43,42.0,90.0,A_CAV,12.66,503.43,E4_2,0.0
33.5,A_CAV11,482.48,45.2,90.0,A_CAV,13.85,482.48,E4_3,0.0
33.5,A_CAV2,449.82,35.6,90.0,A_CAV,13.86,449.82,E4_0,0.0
33.5,A_CAV3,426.36,35.6,90.0,A_CAV,13.82,426.36,E4_0,0.0
33.5,A_CAV4,483.2,38.8,90.0,A_CAV,13.85,483.2,E4_1,0.0
33.5,A_CAV5,410.02,35.6,90.0,A_CAV,11.94,410.02,E4_0,0.0
33.5,A_CAV6,434.95,38.8,90.0,A_CAV,13.83,434.95,E4_1,0.0
33.5,A_CAV7,405.79,42.0,90.0,A_CAV,13.47,405.79,E4_2,0.0
33.5,A_CAV8,518.35,38.8,90.0,A_CAV,13.88,518.35,E4_1,0.0
33.5,A_CAV9,505.9,48.4,90.0,A_CAV,13.88,505.9,E4_4,0.0
33.5,E_CAV0.0,538.92,35.6,90.0,E_CAV,14.84,538.92,E4_0,0.0
33.5,E_CAV1.0,563.46,35.6,90.0,E_CAV,14.84,563.46,E4_0,0.0
33.5,E_CAV2.0,580.31,42.0,90.0,E_CAV,14.88,580.31,E4_2,0.0
33.5,E_CAV3.0,596.81,35.6,90.0,E_CAV,14.57,596.81,E4_0,0.0
33.5,E_CAV4.0,568.15,38.8,90.0,E_CAV,13.27,568.15,E4_1,0.0
33.55,A_CAV0,474.03,35.6,90.0,A_CAV,13.89,474.03,E4_0,0.0
33.55,A_CAV1,497.98,35.6,90.0,A_CAV,13.86,497.98,E4_0,0.0
33.55,A_CAV10,504.06,42.0,90.0,A_CAV,12.67,504.06,E4_2,0.0
33.55,A_CAV11,483.17,45.2,90.0,A_CAV,13.85,483.17,E4_3,0.0
33.55,A_CAV2,450.52,35.6,90.0,A_CAV,13.87,450.52,E4_0,0.0
33.55,A_CAV3,427.05,35.6,90.0,A_CAV,13.87,427.05,E4_0,0.0
33.55,A_CAV4,483.9,38.8,90.0,A_CAV,13.84,483.9,E4_1,0.0
33.55,A_CAV5,410.61,35.6,90.0,A_CAV,11.95,410.61,E4_0,0.0
33.55,A_CAV6,435.64,38.8,90.0,A_CAV,13.89,435.64,E4_1,0.0
33.55,A_CAV7,406.46,42.0,90.0,A_CAV,13.47,406.46,E4_2,0.0
33.55,A_CAV8,519.04,38.8,90.0,A_CAV,13.88,519.04,E4_1,0.0
33.55,A_CAV9,506.59,48.4,90.0,A_CAV,13.88,506.59,E4_4,0.0
33.55,E_CAV0.0,539.66,35.6,90.0,E_CAV,14.83,539.66,E4_0,0.0
33.55,E_CAV1.0,564.2,35.6,90.0,E_CAV,14.84,564.2,E4_0,0.0
33.55,E_CAV2.0,581.06,42.0,90.0,E_CAV,14.86,581.06,E4_2,0.0
33.55,E_CAV3.0,597.54,35.6,90.0,E_CAV,14.61,597.54,E4_0,0.0
33.55,E_CAV4.0,568.81,38.8,90.0,E_CAV,13.25,568.81,E4_1,0.0
33.6,A_CAV0,474.72,35.6,90.0,A_CAV,13.88,474.72,E4_0,0.0
33.6,A_CAV1,498.67,35.6,90.0,A_CAV,13.85,498.67,E4_0,0.0
33.6,A_CAV10,504.69,42.0,90.0,A_CAV,12.69,504.69,E4_2,0.0
33.6,A_CAV11,483.86,45.2,90.0,A_CAV,13.88,483.86,E4_3,0.0
33.6,A_CAV2,451.21,35.6,90.0,A_CAV,13.88,451.21,E4_0,0.0
33.6,A_CAV3,427.74,35.6,90.0,A_CAV,13.88,427.74,E4_0,0.0
33.6,A_CAV4,484.59,38.8,90.0,A_CAV,13.87,484.59,E4_1,0.0
33.6,A_CAV5,411.21,35.6,90.0,A_CAV,11.97,411.21,E4_0,0.0
33.6,A_CAV6,436.33,38.8,90.0,A_CAV,13.83,436.33,E4_1,0.0
33.6,A_CAV7,407.13,42.0,90.0,A_CAV,13.45,407.13,E4_2,0.0
33.6,A_CAV8,519.73,38.8,90.0,A_CAV,13.85,519.73,E4_1,0.0
33.6,A_CAV9,507.29,48.4,90.0,A_CAV,13.83,507.29,E4_4,0.0
33.6,E_CAV0.0,540.4,35.6,90.0,E_CAV,14.85,540.4,E4_0,0.0
33.6,E_CAV1.0,564.94,35.6,90.0,E_CAV,14.87,564.94,E4_0,0.0
33.6,E_CAV2.0,581.8,42.0,90.0,E_CAV,14.83,581.8,E4_2,0.0
33.6,E_CAV3.0,598.27,35.6,90.0,E_CAV,14.61,598.27,E4_0,0.0
33.6,E_CAV4.0,569.47,38.8,90.0,E_CAV,13.23,569.47,E4_1,0.0
33.65,A_CAV0,475.41,35.6,90.0,A_CAV,13.83,475.41,E4_0,0.0
33.65,A_CAV1,499.36,35.6,90.0,A_CAV,13.83,499.36,E4_0,0.0
33.65,A_CAV10,505.33,42.0,90.0,A_CAV,12.69,505.33,E4_2,0.0
33.65,A_CAV11,484.56,45.2,90.0,A_CAV,13.87,484.56,E4_3,0.0
33.65,A_CAV2,451.9,35.6,90.0,A_CAV,13.85,451.9,E4_0,0.0
33.65,A_CAV3,428.43,35.6,90.0,A_CAV,13.83,428.43,E4_0,0.0
33.65,A_CAV4,485.28,38.8,90.0,A_CAV,13.87,485.28,E4_1,0.0
33.65,A_CAV5,411.81,35.6,90.0,A_CAV,11.94,411.81,E4_0,0.0
33.65,A_CAV6,437.03,38.8,90.0,A_CAV,13.85,437.03,E4_1,0.0
33.65,A_CAV7,407.81,42.0,90.0,A_CAV,13.44,407.81,E4_2,0.0
33.65,A_CAV8,520.43,38.8,90.0,A_CAV,13.87,520.43,E4_1,0.0
33.65,A_CAV9,507.98,48.4,90.0,A_CAV,13.85,507.98,E4_4,0.0
33.65,E_CAV0.0,541.15,35.6,90.0,E_CAV,14.85,541.15,E4_0,0.0
33.65,E_CAV1.0,565.69,35.6,90.0,E_CAV,14.87,565.69,E4_0,0.0
33.65,E_CAV2.0,582.54,42.0,90.0,E_CAV,14.87,582.54,E4_2,0.0
33.65,E_CAV3.0,599.0,35.6,90.0,E_CAV,14.6,599.0,E4_0,0.0
33.65,E_CAV4.0,570.13,38.8,90.0,E_CAV,13.23,570.13,E4_1,0.0
33.7,A_CAV0,476.1,35.6,90.0,A_CAV,13.85,476.1,E4_0,0.0
33.7,A_CAV1,500.05,35.6,90.0,A_CAV,13.87,500.05,E4_0,0.0
33.7,A_CAV10,505.96,42.0,90.0,A_CAV,12.66,505.96,E4_2,0.0
33.7,A_CAV11,485.25,45.2,90.0,A_CAV,13.83,485.25,E4_3,0.0
33.7,A_CAV2,452.6,35.6,90.0,A_CAV,13.85,452.6,E4_0,0.0
33.7,A_CAV3,429.13,35.6,90.0,A_CAV,13.85,429.13,E4_0,0.0
33.7,A_CAV4,485.98,38.8,90.0,A_CAV,13.88,485.98,E4_1,0.0
33.7,A_CAV5,412.41,35.6,90.0,A_CAV,11.93,412.41,E4_0,0.0
33.7,A_CAV6,437.72,38.8,90.0,A_CAV,13.87,437.72,E4_1,0.0
33.7,A_CAV7,408.48,42.0,90.0,A_CAV,13.5,408.48,E4_2,0.0
33.7,A_CAV8,521.12,38.8,90.0,A_CAV,13.87,521.12,E4_1,0.0
33.7,A_CAV9,508.67,48.4,90.0,A_CAV,13.86,508.67,E4_4,0.0
33.7,E_CAV0.0,541.89,35.6,90.0,E_CAV,14.87,541.89,E4_0,0.0
33.7,E_CAV1.0,566.43,35.6,90.0,E_CAV,14.86,566.43,E4_0,0.0
33.7,E_CAV2.0,583.29,42.0,90.0,E_CAV,14.87,583.29,E4_2,0.0
33.7,E_CAV3.0,599.73,35.6,90.0,E_CAV,14.61,599.73,E4_0,0.0
33.7,E_CAV4.0,570.79,38.8,90.0,E_CAV,13.25,570.79,E4_1,0.0
33.75,A_CAV0,476.8,35.6,90.0,A_CAV,13.89,476.8,E4_0,0.0
33.75,A_CAV1,500.74,35.6,90.0,A_CAV,13.83,500.74,E4_0,0.0
33.75,A_CAV10,506.59,42.0,90.0,A_CAV,12.67,506.59,E4_2,0.0
33.75,A_CAV11,485.94,45.2,90.0,A_CAV,13.84,485.94,E4_3,0.0
33.75,A_CAV2,453.29,35.6,90.0,A_CAV,13.85,453.29,E4_0,0.0
33.75,A_CAV3,429.82,35.6,90.0,A_CAV,13.87,429.82,E4_0,0.0
33.75,A_CAV4,486.67,38.8,90.0,A_CAV,13.85,486.67,E4_1,0.0
33.75,A_CAV5,413.0,35.6,90.0,A_CAV,11.94,413.0,E4_0,0.0
33.75,A_CAV6,438.41,38.8,90.0,A_CAV,13.85,438.41,E4_1,0.0
33.75,A_CAV7,409.15,42.0,90.0,A_CAV,13.47,409.15,E4_2,0.0
33.75,A_CAV8,521.81,38.8,90.0,A_CAV,13.85,521.81,E4_1,0.0
33.75,A_CAV9,509.36,48.4,90.0,A_CAV,13.85,509.36,E4_4,0.0
33.75,E_CAV0.0,542.63,35.6,90.0,E_CAV,14.87,542.63,E4_0,0.0
33.75,E_CAV1.0,567.17,35.6,90.0,E_CAV,14.88,567.17,E4_0,0.0
33.75,E_CAV2.0,584.03,42.0,90.0,E_CAV,14.84,584.03,E4_2,0.0
33.75,E_CAV4.0,571.46,38.8,90.0,E_CAV,13.27,571.46,E4_1,0.0
33.8,A_CAV0,477.49,35.6,90.0,A_CAV,13.86,477.49,E4_0,0.0
33.8,A_CAV1,501.44,35.6,90.0,A_CAV,13.85,501.44,E4_0,0.0
33.8,A_CAV10,507.23,42.0,90.0,A_CAV,12.68,507.23,E4_2,0.0
33.8,A_CAV11,486.63,45.2,90.0,A_CAV,13.86,486.63,E4_3,0.0
33.8,A_CAV2,453.98,35.6,90.0,A_CAV,13.86,453.98,E4_0,0.0
33.8,A_CAV3,430.51,35.6,90.0,A_CAV,13.82,430.51,E4_0,0.0
33.8,A_CAV4,487.36,38.8,90.0,A_CAV,13.86,487.36,E4_1,0.0
33.8,A_CAV5,413.6,35.6,90.0,A_CAV,11.91,413.6,E4_0,0.0
33.8,A_CAV6,439.1,38.8,90.0,A_CAV,13.85,439.1,E4_1,0.0
33.8,A_CAV7,409.83,42.0,90.0,A_CAV,13.45,409.83,E4_2,0.0
33.8,A_CAV8,522.5,38.8,90.0,A_CAV,13.84,522.5,E4_1,0.0
33.8,A_CAV9,510.06,48.4,90.0,A_CAV,13.85,510.06,E4_4,0.0
33.8,E_CAV0.0,543.37,35.6,90.0,E_CAV,14.83,543.37,E4_0,0.0
33.8,E_CAV1.0,567.92,35.6,90.0,E_CAV,14.85,567.92,E4_0,0.0
33.8,E_CAV2.0,584.77,42.0,90.0,E_CAV,14.85,584.77,E4_2,0.0
33.8,E_CAV4.0,572.12,38.8,90.0,E_CAV,13.24,572.12,E4_1,0.0
33.85,A_CAV0,478.18,35.6,90.0,A_CAV,13.85,478.18,E4_0,0.0
33.85,A_CAV1,502.13,35.6,90.0,A_CAV,13.84,502.13,E4_0,0.0
33.85,A_CAV10,507.86,42.0,90.0,A_CAV,12.66,507.86,E4_2,0.0
33.85,A_CAV11,487.33,45.2,90.0,A_CAV,13.88,487.33,E4_3,0.0
33.85,A_CAV2,454.67,35.6,90.0,A_CAV,13.83,454.67,E4_0,0.0
33.85,A_CAV3,431.2,35.6,90.0,A_CAV,13.84,431.2,E4_0,0.0
33.85,A_CAV4,488.05,38.8,90.0,A_CAV,13.85,488.05,E4_1,0.0
33.85,A_CAV5,414.2,35.6,90.0,A_CAV,11.96,414.2,E4_0,0.0
33.85,A_CAV6,439.8,38.8,90.0,A_CAV,13.86,439.8,E4_1,0.0
33.85,A_CAV7,410.5,42.0,90.0,A_CAV,13.45,410.5,E4_2,0.0
33.85,A_CAV8,523.2,38.8,90.0,A_CAV,13.84,523.2,E4_1,0.0
33.85,A_CAV9,510.75,48.4,90.0,A_CAV,13.87,510.75,E4_4,0.0
33.85,E_CAV0.0,544.12,35.6,90.0,E_CAV,14.83,544.12,E4_0,0.0
33.85,E_CAV1.0,568.66,35.6,90.0,E_CAV,14.88,568.66,E4_0,0.0
33.85,E_CAV2.0,585.51,42.0,90.0,E_CAV,14.84,585.51,E4_2,0.0
33.85,E_CAV4.0,572.78,38.8,90.0,E_CAV,13.25,572.78,E4_1,0.0
33.9,A_CAV0,478.88,35.6,90.0,A_CAV,13.84,478.88,E4_0,0.0
33.9,A_CAV1,502.82,35.6,90.0,A_CAV,13.88,502.82,E4_0,0.0
33.9,A_CAV10,508.49,42.0,90.0,A_CAV,12.63,508.49,E4_2,0.0
33.9,A_CAV11,488.02,45.2,90.0,A_CAV,13.87,488.02,E4_3,0.0
33.9,A_CAV2,455.37,35.6,90.0,A_CAV,13.86,455.37,E4_0,0.0
33.9,A_CAV3,431.9,35.6,90.0,A_CAV,13.85,431.9,E4_0,0.0
33.9,A_CAV4,488.75,38.8,90.0,A_CAV,13.87,488.75,E4_1,0.0
33.9,A_CAV5,414.8,35.6,90.0,A_CAV,11.96,414.8,E4_0,0.0
33.9,A_CAV6,440.49,38.8,90.0,A_CAV,13.84,440.49,E4_1,0.0
33.9,A_CAV7,411.17,42.0,90.0,A_CAV,13.49,411.17,E4_2,0.0
33.9,A_CAV8,523.89,38.8,90.0,A_CAV,13.84,523.89,E4_1,0.0
33.9,A_CAV9,511.44,48.4,90.0,A_CAV,13.87,511.44,E4_4,0.0
33.9,E_CAV0.0,544.86,35.6,90.0,E_CAV,14.88,544.86,E4_0,0.0
33.9,E_CAV1.0,569.41,35.6,90.0,E_CAV,14.89,569.41,E4_0,0.0
33.9,E_CAV2.0,586.25,42.0,90.0,E_CAV,14.84,586.25,E4_2,0.0
33.9,E_CAV4.0,573.44,38.8,90.0,E_CAV,13.23,573.44,E4_1,0.0
33.95,A_CAV0,479.57,35.6,90.0,A_CAV,13.87,479.57,E4_0,0.0
33.95,A_CAV1,503.52,35.6,90.0,A_CAV,13.86,503.52,E4_0,0.0
33.95,A_CAV10,509.13,42.0,90.0,A_CAV,12.69,509.13,E4_2,0.0
33.95,A_CAV11,488.71,45.2,90.0,A_CAV,13.86,488.71,E4_3,0.0
33.95,A_CAV2,456.06,35.6,90.0,A_CAV,13.88,456.06,E4_0,0.0
33.95,A_CAV3,432.59,35.6,90.0,A_CAV,13.83,432.59,E4_0,0.0
33.95,A_CAV4,489.44,38.8,90.0,A_CAV,13.85,489.44,E4_1,0.0
33.95,A_CAV5,415.39,35.6,90.0,A_CAV,11.97,415.39,E4_0,0.0
33.95,A_CAV6,441.18,38.8,90.0,A_CAV,13.84,441.18,E4_1,0.0
33.95,A_CAV7,411.85,42.0,90.0,A_CAV,13.47,411.85,E4_2,0.0
33.95,A_CAV8,524.58,38.8,90.0,A_CAV,13.83,524.58,E4_1,0.0
33.95,A_CAV9,512.13,48.4,90.0,A_CAV,13.83,512.13,E4_4,0.0
33.95,E_CAV0.0,545.6,35.6,90.0,E_CAV,14.86,545.6,E4_0,0.0
33.95,E_CAV1.0,570.15,35.6,90.0,E_CAV,14.86,570.15,E4_0,0.0
33.95,E_CAV2.0,587.0,42.0,90.0,E_CAV,14.85,587.0,E4_2,0.0
33.95,E_CAV4.0,574.11,38.8,90.0,E_CAV,13.25,574.11,E4_1,0.0
34.0,A_CAV0,480.26,35.6,90.0,A_CAV,13.84,480.26,E4_0,0.0
34.0,A_CAV1,504.21,35.6,90.0,A_CAV,13.83,504.21,E4_0,0.0
34.0,A_CAV10,509.76,42.0,90.0,A_CAV,12.66,509.76,E4_2,0.0
34.0,A_CAV11,489.41,45.2,90.0,A_CAV,13.89,489.41,E4_3,0.0
34.0,A_CAV2,456.75,35.6,90.0,A_CAV,13.85,456.75,E4_0,0.0
34.0,A_CAV3,433.28,35.6,90.0,A_CAV,13.87,433.28,E4_0,0.0
34.0,A_CAV4,490.13,38.8,90.0,A_CAV,13.83,490.13,E4_1,0.0
34.0,A_CAV5,415.99,35.6,90.0,A_CAV,11.91,415.99,E4_0,0.0
34.0,A_CAV6,441.87,38.8,90.0,A_CAV,13.83,441.87,E4_1,0.0
34.0,A_CAV7,412.52,42.0,90.0,A_CAV,13.46,412.52,E4_2,0.0
34.0,A_CAV8,525.27,38.8,90.0,A_CAV,13.86,525.27,E4_1,0.0
34.0,A_CAV9,512.83,48.4,90.0,A_CAV,13.87,512.83,E4_4,0.0
34.0,E_CAV0.0,546.35,35.6,90.0,E_CAV,14.88,546.35,E4_0,0.0
34.0,E_CAV1.0,570.89,35.6,90.0,E_CAV,14.88,570.89,E4_0,0.0
34.0,E_CAV2.0,587.74,42.0,90.0,E_CAV,14.84,587.74,E4_2,0.0
34.0,E_CAV4.0,574.77,38.8,90.0,E_CAV,13.26,574.77,E4_1,0.0
34.05,A_CAV0,480.95,35.6,90.0,A_CAV,13.84,480.95,E4_0,0.0
34.05,A_CAV1,504.9,35.6,90.0,A_CAV,13.87,504.9,E4_0,0.0
34.05,A_CAV10,510.39,42.0,90.0,A_CAV,12.65,510.39,E4_2,0.0
34.05,A_CAV11,490.1,45.2,90.0,A_CAV,13.85,490.1,E4_3,0.0
34.05,A_CAV2,457.45,35.6,90.0,A_CAV,13.88,457.45,E4_0,0.0
34.05,A_CAV3,433.97,35.6,90.0,A_CAV,13.85,433.97,E4_0,0.0
34.05,A_CAV4,490.83,38.8,90.0,A_CAV,13.88,490.83,E4_1,0.0
34.05,A_CAV5,416.59,35.6,90.0,A_CAV,11.92,416.59,E4_0,0.0
34.05,A_CAV6,442.57,38.8,90.0,A_CAV,13.86,442.57,E4_1,0.0
34.05,A_CAV7,413.19,42.0,90.0,A_CAV,13.44,413.19,E4_2,0.0
34.05,A_CAV8,525.97,38.8,90.0,A_CAV,13.85,525.97,E4_1,0.0
34.05,A_CAV9,513.52,48.4,90.0,A_CAV,13.86,513.52,E4_4,0.0
34.05,E_CAV0.0,547.09,35.6,90.0,E_CAV,14.84,547.09,E4_0,0.0
34.05,E_CAV1.0,571.64,35.6,90.0,E_CAV,14.88,571.64,E4_0,0.0
34.05,E_CAV2.0,588.48,42.0,90.0,E_CAV,14.86,588.48,E4_2,0.0
34.05,E_CAV4.0,575.43,38.8,90.0,E_CAV,13.27,575.43,E4_1,0.0
34.1,A_CAV0,481.64,35.6,90.0,A_CAV,13.84,481.64,E4_0,0.0
34.1,A_CAV1,505.59,35.6,90.0,A_CAV,13.84,505.59,E4_0,0.0
34.1,A_CAV10,511.03,42.0,90.0,A_CAV,12.66,511.03,E4_2,0.0
34.1,A_CAV11,490.79,45.2,90.0,A_CAV,13.84,490.79,E4_3,0.0
34.1,A_CAV2,458.14,35.6,90.0,A_CAV,13.83,458.14,E4_0,0.0
34.1,A_CAV3,434.67,35.6,90.0,A_CAV,13.84,434.67,E4_0,0.0
34.1,A_CAV4,491.52,38.8,90.0,A_CAV,13.88,491.52,E4_1,0.0
34.1,A_CAV5,417.18,35.6,90.0,A_CAV,11.93,417.18,E4_0,0.0
34.1,A_CAV6,443.26,38.8,90.0,A_CAV,13.86,443.26,E4_1,0.0
34.1,A_CAV7,413.87,42.0,90.0,A_CAV,13.5,413.87,E4_2,0.0
34.1,A_CAV8,526.66,38.8,90.0,A_CAV,13.83,526.66,E4_1,0.0
34.1,A_CAV9,514.21,48.4,90.0,A_CAV,13.85,514.21,E4_4,0.0
34.1,E_CAV0.0,547.83,35.6,90.0,E_CAV,14.84,547.83,E4_0,0.0
34.1,E_CAV1.0,572.38,35.6,90.0,E_CAV,14.88,572.38,E4_0,0.0
34.1,E_CAV2.0,589.22,42.0,90.0,E_CAV,14.84,589.22,E4_2,0.0
34.1,E_CAV4.0,576.09,38.8,90.0,E_CAV,13.24,576.09,E4_1,0.0
34.15,A_CAV0,482.34,35.6,90.0,A_CAV,13.84,482.34,E4_0,0.0
34.15,A_CAV1,506.29,35.6,90.0,A_CAV,13.86,506.29,E4_0,0.0
34.15,A_CAV10,511.66,42.0,90.0,A_CAV,12.68,511.66,E4_2,0.0
34.15,A_CAV11,491.48,45.2,90.0,A_CAV,13.85,491.48,E4_3,0.0
34.15,A_CAV2,458.83,35.6,90.0,A_CAV,13.86,458.83,E4_0,0.0
34.15,A_CAV3,435.36,35.6,90.0,A_CAV,13.85,435.36,E4_0,0.0
34.15,A_CAV4,492.21,38.8,90.0,A_CAV,13.87,492.21,E4_1,0.0
34.15,A_CAV5,417.78,35.6,90.0,A_CAV,11.93,417.78,E4_0,0.0
34.15,A_CAV6,443.95,38.8,90.0,A_CAV,13.83,443.95,E4_1,0.0
34.15,A_CAV7,414.54,42.0,90.0,A_CAV,13.5,414.54,E4_2,0.0
34.15,A_CAV8,527.35,38.8,90.0,A_CAV,13.85,527.35,E4_1,0.0
34.15,A_CAV9,514.91,48.4,90.0,A_CAV,13.87,514.91,E4_4,0.0
34.15,E_CAV0.0,548.58,35.6,90.0,E_CAV,14.89,548.58,E4_0,0.0
34.15,E_CAV1.0,573.12,35.6,90.0,E_CAV,14.85,573.12,E4_0,0.0
34.15,E_CAV2.0,589.97,42.0,90.0,E_CAV,14.86,589.97,E4_2,0.0
34.15,E_CAV4.0,576.76,38.8,90.0,E_CAV,13.26,576.76,E4_1,0.0
34.2,A_CAV0,483.03,35.6,90.0,A_CAV,13.84,483.03,E4_0,0.0
34.2,A_CAV1,506.98,35.6,90.0,A_CAV,13.87,506.98,E4_0,0.0
34.2,A_CAV10,512.29,42.0,90.0,A_CAV,12.68,512.29,E4_2,0.0
34.2,A_CAV11,492.18,45.2,90.0,A_CAV,13.88,492.18,E4_3,0.0
34.2,A_CAV2,459.52,35.6,90.0,A_CAV,13.84,459.52,E4_0,0.0
34.2,A_CAV3,436.05,35.6,90.0,A_CAV,13.88,436.05,E4_0,0.0
34.2,A_CAV4,492.91,38.8,90.0,A_CAV,13.88,492.91,E4_1,0.0
34.2,A_CAV5,418.38,35.6,90.0,A_CAV,11.94,418.38,E4_0,0.0
34.2,A_CAV6,444.64,38.8,90.0,A_CAV,13.83,444.64,E4_1,0.0
34.2,A_CAV7,415.21,42.0,90.0,A_CAV,13.46,415.21,E4_2,0.0
34.2,A_CAV8,528.04,38.8,90.0,A_CAV,13.86,528.04,E4_1,0.0
34.2,A_CAV9,515.6,48.4,90.0,A_CAV,13.88,515.6,E4_4,0.0
34.2,E_CAV0.0,549.32,35.6,90.0,E_CAV,14.84,549.32,E4_0,0.0
34.2,E_CAV1.0,573.86,35.6,90.0,E_CAV,14.83,573.86,E4_0,0.0
34.2,E_CAV2.0,590.71,42.0,90.0,E_CAV,14.85,590.71,E4_2,0.0
34.2,E_CAV4.0,577.42,38.8,90.0,E_CAV,13.29,577.42,E4_1,0.0
34.25,A_CAV0,483.72,35.6,90.0,A_CAV,13.86,483.72,E4_0,0.0
34.25,A_CAV1,507.67,35.6,90.0,A_CAV,13.83,507.67,E4_0,0.0
34.25,A_CAV10,512.93,42.0,90.0,A_CAV,12.66,512.93,E4_2,0.0
34.25,A_CAV11,492.87,45.2,90.0,A_CAV,13.84,492.87,E4_3,0.0
34.25,A_CAV2,460.21,35.6,90.0,A_CAV,13.84,460.21,E4_0,0.0
34.25,A_CAV3,436.75,35.6,90.0,A_CAV,13.86,436.75,E4_0,0.0
34.25,A_CAV4,493.6,38.8,90.0,A_CAV,13.84,493.6,E4_1,0.0
34.25,A_CAV5,418.97,35.6,90.0,A_CAV,11.96,418.97,E4_0,0.0
34.25,A_CAV6,445.34,38.8,90.0,A_CAV,13.87,445.34,E4_1,0.0
34.25,A_CAV7,415.89,42.0,90.0,A_CAV,13.46,415.89,E4_2,0.0
34.25,A_CAV8,528.74,38.8,90.0,A_CAV,13.86,528.74,E4_1,0.0
34.25,A_CAV9,516.29,48.4,90.0,A_CAV,13.87,516.29,E4_4,0.0
34.25,E_CAV0.0,550.06,35.6,90.0,E_CAV,14.83,550.06,E4_0,0.0
34.25,E_CAV1.0,574.61,35.6,90.0,E_CAV,14.88,574.61,E4_0,0.0
34.25,E_CAV2.0,591.45,42.0,90.0,E_CAV,14.83,591.45,E4_2,0.0
34.25,E_CAV4.0,578.09,38.8,90.0,E_CAV,13.27,578.09,E4_1,0.0
34.3,A_CAV0,484.41,35.6,90.0,A_CAV,13.83,484.41,E4_0,0.0
34.3,A_CAV1,508.36,35.6,90.0,A_CAV,13.83,508.36,E4_0,0.0
34.3,A_CAV10,513.56,42.0,90.0,A_CAV,12.67,513.56,E4_2,0.0
34.3,A_CAV11,493.56,45.2,90.0,A_CAV,13.85,493.56,E4_3,0.0
34.3,A_CAV2,460.91,35.6,90.0,A_CAV,13.86,460.91,E4_0,0.0
34.3,A_CAV3,437.44,35.6,90.0,A_CAV,13.86,437.44,E4_0,0.0
34.3,A_CAV4,494.29,38.8,90.0,A_CAV,13.87,494.29,E4_1,0.0
34.3,A_CAV5,419.57,35.6,90.0,A_CAV,11.97,419.57,E4_0,0.0
34.3,A_CAV6,446.03,38.8,90.0,A_CAV,13.86,446.03,E4_1,0.0
34.3,A_CAV7,416.56,42.0,90.0,A_CAV,13.49,416.56,E4_2,0.0
34.3,A_CAV8,529.43,38.8,90.0,A_CAV,13.83,529.43,E4_1,0.0
34.3,A_CAV9,516.99,48.4,90.0,A_CAV,13.83,516.99,E4_4,0.0
34.3,E_CAV0.0,550.8,35.6,90.0,E_CAV,14.83,550.8,E4_0,0.0
34.3,E_CAV1.0,575.35,35.6,90.0,E_CAV,14.85,575.35,E4_0,0.0
34.3,E_CAV2.0,592.19,42.0,90.0,E_CAV,14.83,592.19,E4_2,0.0
34.3,E_CAV4.0,578.75,38.8,90.0,E_CAV,13.28,578.75,E4_1,0.0
34.35,A_CAV0,485.11,35.6,90.0,A_CAV,13.88,485.11,E4_0,0.0
34.35,A_CAV1,509.06,35.6,90.0,A_CAV,13.89,509.06,E4_0,0.0
